transaction_id,transaction_date,customer_id,product_id,branch_id,channel,quantity,unit_price,discount_percentage,gross_revenue,net_revenue,cost,gross_margin,payment_status,campaign_id,has_campaign,product_name,category,standard_price,cost_price,margin_percentage,active_status,customer_type,segment,acquisition_channel,customer_since,location_category,customer_attribute,attribute_type,campaign_name,campaign_start_date,campaign_end_date,offer_type,campaign_cost,transaction_year,transaction_month,transaction_year_month,discount_band,customer_tenure_days,margin_percentage_tx
TXN024768,6/19/2025,C01268,P0005,BR07,Partner,2,200.6,15,401.2,341.02,186.3,154.72,Paid,No Campaign,FALSE,Basic Sports Towel,Sports & Outdoors,198.56,93.15,53.09,Active,Individual,Standard,Online,1/8/2024,Suburban,65+,age_band,No Campaign,,,No offer,,2025,6,2025-06,11-15%,528,45.37
TXN006674,6/19/2025,C00308,P0020,BR07,Dealer,3,50.03,0,150.09,150.09,96.69,53.4,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Corporate,Standard,Walk-in,1/8/2024,Urban,Medium (11-50),business_size,No Campaign,,,No offer,,2025,6,2025-06,0%,528,35.58
TXN040538,6/19/2025,C01477,P0006,BR08,Online,3,45.39,5,136.17,129.36,77.13,52.23,Overdue,No Campaign,FALSE,Smart Herbal Tea Box,Food & Beverage,46.21,25.71,44.36,Active,Individual,Standard,Online,12/7/2023,Urban,18-25,age_band,No Campaign,,,No offer,,2025,6,2025-06,1-5%,560,40.38
TXN037690,6/19/2025,C01112,P0020,BR06,Partner,3,48.8,5,146.4,139.08,96.69,42.39,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Standard,Referral,12/14/2023,Suburban,18-25,age_band,No Campaign,,,No offer,,2025,6,2025-06,1-5%,553,30.48
TXN016668,6/19/2025,C00111,P0088,BR08,Branch,2,69.55,0,139.1,139.1,69.72,69.38,Paid,No Campaign,FALSE,Signature Lip Balm Set,Beauty & Personal Care,72.86,34.86,52.15,Active,Corporate,New,Walk-in,1/8/2024,Urban,Small (1-10),business_size,No Campaign,,,No offer,,2025,6,2025-06,0%,528,49.88
TXN031423,6/19/2025,C00059,P0011,BR04,Partner,1,165.05,0,165.05,165.05,111.01,54.04,Paid,No Campaign,FALSE,Compact Football,Sports & Outdoors,158.63,111.01,30.02,Active,Individual,Standard,Online,2/5/2022,Urban,18-25,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,1230,32.74
TXN016416,6/19/2025,C01584,P0077,BR07,Direct Sales,2,295.3,10,590.6,531.54,552.82,-21.28,Paid,No Campaign,FALSE,Classic Jump Rope,Sports & Outdoors,301.57,276.41,8.34,Active,Individual,Standard,Walk-in,6/7/2023,Other,36-45,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,743,-4
TXN024665,6/19/2025,C00606,P0013,BR03,Online,3,648.43,0,1945.29,1945.29,925.23,1020.06,Partially Paid,No Campaign,FALSE,Lite Webcam,Electronics,626.95,308.41,50.81,Active,SME,Budget,Walk-in,3/1/2023,Other,Medium (11-50),business_size,No Campaign,,,No offer,,2025,6,2025-06,0%,841,52.44
TXN035473,6/20/2025,C01500,P0018,BR08,Online,2,4.66,10,9.32,8.39,5.54,2.85,Paid,No Campaign,FALSE,Plus Cookie Box,Food & Beverage,4.76,2.77,41.81,Active,Individual,Standard,Online,4/3/2023,Other,36-45,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,809,33.97
TXN014984,6/20/2025,C00475,P0029,BR02,Online,3,114.37,20,343.11,274.49,324.96,-50.47,Paid,No Campaign,FALSE,Lite Cycling Gloves,Sports & Outdoors,114.03,108.32,5.01,Active,Individual,Premium,Online,2/20/2022,Suburban,26-35,age_band,No Campaign,,,No offer,,2025,6,2025-06,16-20%,1216,-18.39
TXN036666,6/20/2025,C01591,P0096,BR01,Dealer,2,33.55,10,67.1,60.39,50.46,9.93,Partially Paid,No Campaign,FALSE,Advanced Granola Mix,Food & Beverage,34.52,25.23,26.91,Active,Individual,Standard,Walk-in,8/8/2022,Urban,36-45,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,1047,16.44
TXN006030,6/20/2025,C01014,P0043,BR05,Dealer,2,308.01,15,616.02,523.62,460.28,63.34,Paid,No Campaign,FALSE,Essential USB-C Hub,Electronics,312.74,230.14,26.41,Active,Individual,Budget,Walk-in,1/13/2024,Other,36-45,age_band,No Campaign,,,No offer,,2025,6,2025-06,11-15%,524,12.1
TXN030802,6/20/2025,C00472,P0032,BR04,Dealer,1,14.58,5,14.58,13.85,8.32,5.53,Paid,No Campaign,FALSE,Essential Denim Jacket,Apparel,13.91,8.32,40.19,Active,Individual,New,Walk-in,3/8/2022,Urban,26-35,age_band,No Campaign,,,No offer,,2025,6,2025-06,1-5%,1200,39.93
TXN000274,6/20/2025,C00120,P0020,BR04,Branch,7,51.39,10,359.73,323.76,225.61,98.15,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Standard,Referral,1/16/2024,Urban,46-55,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,521,30.32
TXN009984,6/20/2025,C00036,P0078,BR02,Direct Sales,1,17.54,0,17.54,17.54,8.95,8.59,Overdue,No Campaign,FALSE,Prime Fruit Preserve Jar,Food & Beverage,18.19,8.95,50.8,Active,SME,Budget,Sales Team,1/1/2024,Urban,Large (51-200),business_size,No Campaign,,,No offer,,2025,6,2025-06,0%,536,48.97
TXN029539,6/20/2025,C00619,P0020,BR04,Branch,4,47.63,20,190.52,152.42,128.92,23.5,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,New,Walk-in,3/30/2024,Urban,26-35,age_band,No Campaign,,,No offer,,2025,6,2025-06,16-20%,447,15.42
TXN015289,6/20/2025,C00039,P0015,BR04,Online,3,183.12,15,549.36,466.96,356.88,110.08,Paid,No Campaign,FALSE,Lite Ceramic Mug Set,Home & Living,191.68,118.96,37.94,Active,Individual,Budget,Online,1/5/2024,Suburban,46-55,age_band,No Campaign,,,No offer,,2025,6,2025-06,11-15%,532,23.57
TXN022315,6/20/2025,C00620,P0060,BR01,Direct Sales,1,31,0,31,31,20.32,10.68,Paid,No Campaign,FALSE,Pro Spice Set,Food & Beverage,29.64,20.32,31.44,Active,Individual,Budget,Referral,10/10/2023,Suburban,18-25,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,619,34.45
TXN049319,6/20/2025,C00659,P0029,BR03,Direct Sales,5,109.88,0,549.4,549.4,541.6,7.8,Paid,No Campaign,FALSE,Lite Cycling Gloves,Sports & Outdoors,114.03,108.32,5.01,Active,SME,New,Sales Team,4/3/2024,Suburban,Small (1-10),business_size,No Campaign,,,No offer,,2025,6,2025-06,0%,443,1.42
TXN042806,6/20/2025,C00145,P0020,BR04,Direct Sales,2,51.62,5,103.24,98.08,64.46,33.62,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Budget,Sales Team,1/28/2024,Urban,65+,age_band,No Campaign,,,No offer,,2025,6,2025-06,1-5%,509,34.28
TXN016253,6/20/2025,C00595,P0014,BR07,Branch,6,125.04,0,750.24,750.24,466.62,283.62,Pending,No Campaign,FALSE,Compact Rain Jacket,Apparel,119.74,77.77,35.05,Active,Individual,Standard,Online,2/15/2022,Urban,56-65,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,1221,37.8
TXN012288,6/20/2025,C00776,P0088,BR07,Dealer,5,71.67,20,358.35,286.68,174.3,112.38,Paid,No Campaign,FALSE,Signature Lip Balm Set,Beauty & Personal Care,72.86,34.86,52.15,Active,Individual,Premium,Walk-in,10/12/2023,Urban,18-25,age_band,No Campaign,,,No offer,,2025,6,2025-06,16-20%,617,39.2
TXN019542,6/20/2025,C00077,P0073,BR08,Dealer,5,472.73,5,2363.65,2245.47,1178.25,1067.22,Paid,No Campaign,FALSE,Basic Wireless Earbuds,Electronics,490.43,235.65,51.95,Active,Individual,Premium,Sales Team,1/24/2024,Suburban,65+,age_band,No Campaign,,,No offer,,2025,6,2025-06,1-5%,513,47.53
TXN016677,6/20/2025,C00747,P0010,BR05,Online,3,20.01,0,60.03,60.03,35.46,24.57,Paid,No Campaign,FALSE,Plus Body Lotion,Beauty & Personal Care,19.94,11.82,40.72,Active,SME,Premium,Referral,2/21/2024,Suburban,Small (1-10),business_size,No Campaign,,,No offer,,2025,6,2025-06,0%,485,40.93
TXN011680,6/20/2025,C01957,P0018,BR08,Dealer,3,4.87,20,14.61,11.69,8.31,3.38,Paid,No Campaign,FALSE,Plus Cookie Box,Food & Beverage,4.76,2.77,41.81,Active,Individual,Standard,Sales Team,1/28/2022,Urban,46-55,age_band,No Campaign,,,No offer,,2025,6,2025-06,16-20%,1239,28.91
TXN018569,6/20/2025,C00519,P0023,BR07,Online,3,61.87,0,185.61,185.61,116.76,68.85,Paid,No Campaign,FALSE,Lite Trekking Pole,Sports & Outdoors,64.83,38.92,39.97,Active,SME,Budget,Walk-in,3/1/2024,Suburban,Large (51-200),business_size,No Campaign,,,No offer,,2025,6,2025-06,0%,476,37.09
TXN003304,6/20/2025,C01268,P0088,BR08,Dealer,3,74.94,10,224.82,202.34,104.58,97.76,Paid,No Campaign,FALSE,Signature Lip Balm Set,Beauty & Personal Care,72.86,34.86,52.15,Active,Individual,Standard,Online,1/8/2024,Suburban,65+,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,529,48.31
TXN022690,6/20/2025,C01168,P0020,BR03,Partner,1,49.88,5,49.88,47.39,32.23,15.16,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Budget,Walk-in,11/11/2022,Suburban,46-55,age_band,No Campaign,,,No offer,,2025,6,2025-06,1-5%,952,31.99
TXN011973,6/20/2025,C01498,P0099,BR05,Direct Sales,2,237.31,0,474.62,474.62,316.74,157.88,Paid,No Campaign,FALSE,Pro Cutlery Set,Home & Living,241.48,158.37,34.42,Active,Individual,Standard,Online,1/19/2024,Suburban,26-35,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,518,33.26
TXN012271,6/20/2025,C00080,P0088,BR05,Online,2,75.93,0,151.86,151.86,69.72,82.14,Paid,No Campaign,FALSE,Signature Lip Balm Set,Beauty & Personal Care,72.86,34.86,52.15,Active,Individual,Standard,Online,2/9/2024,Urban,46-55,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,497,54.09
TXN048726,6/20/2025,C01398,P0012,BR06,Dealer,2,51.52,0,103.04,103.04,86.82,16.22,Paid,No Campaign,FALSE,Classic Spice Set,Food & Beverage,50.44,43.41,13.94,Active,Individual,Premium,Walk-in,2/26/2024,Urban,46-55,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,480,15.74
TXN035979,6/20/2025,C00048,P0006,BR06,Dealer,3,44.5,15,133.5,113.48,77.13,36.35,Paid,No Campaign,FALSE,Smart Herbal Tea Box,Food & Beverage,46.21,25.71,44.36,Active,Individual,Standard,Sales Team,1/14/2024,Urban,36-45,age_band,No Campaign,,,No offer,,2025,6,2025-06,11-15%,523,32.03
TXN045637,6/20/2025,C01442,P0086,BR08,Dealer,6,28.13,5,168.78,160.34,121.74,38.6,Paid,No Campaign,FALSE,Basic Denim Jacket,Apparel,27.51,20.29,26.25,Active,Individual,Standard,Online,1/7/2024,Urban,26-35,age_band,No Campaign,,,No offer,,2025,6,2025-06,1-5%,530,24.07
TXN033344,6/20/2025,C00936,P0020,BR03,Partner,2,49.63,0,99.26,99.26,64.46,34.8,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,SME,Premium,Walk-in,1/15/2024,Urban,Medium (11-50),business_size,No Campaign,,,No offer,,2025,6,2025-06,0%,522,35.06
TXN032968,6/20/2025,C00435,P0075,BR08,Branch,2,385.94,5,771.88,733.29,541.62,191.67,Paid,No Campaign,FALSE,Advanced Cutlery Set,Home & Living,392.13,270.81,30.94,Active,Individual,Standard,Online,1/17/2024,Other,26-35,age_band,No Campaign,,,No offer,,2025,6,2025-06,1-5%,520,26.14
TXN048157,6/20/2025,C00975,P0004,BR01,Dealer,3,79.29,5,237.87,225.98,165.24,60.74,Paid,No Campaign,FALSE,Ultra Lip Balm Set,Beauty & Personal Care,79.04,55.08,30.31,Active,Corporate,Premium,Online,1/19/2022,Urban,Medium (11-50),business_size,No Campaign,,,No offer,,2025,6,2025-06,1-5%,1248,26.88
TXN035064,6/20/2025,C00419,P0088,BR03,Online,3,72.71,0,218.13,218.13,104.58,113.55,Overdue,No Campaign,FALSE,Signature Lip Balm Set,Beauty & Personal Care,72.86,34.86,52.15,Active,SME,Budget,Online,1/26/2024,Urban,Enterprise (200+),business_size,No Campaign,,,No offer,,2025,6,2025-06,0%,511,52.06
TXN038599,6/20/2025,C00574,P0001,BR02,Partner,2,720.52,5,1441.04,1368.99,820.84,548.15,Pending,No Campaign,FALSE,Basic LED Desk Lamp,Electronics,705.6,410.42,41.83,Active,SME,Budget,Referral,2/14/2022,Urban,Small (1-10),business_size,No Campaign,,,No offer,,2025,6,2025-06,1-5%,1222,40.04
TXN048981,6/20/2025,C01888,P0007,BR06,Online,1,683.11,10,683.11,614.8,360.66,254.14,Paid,No Campaign,FALSE,Prime Power Bank,Electronics,709.41,360.66,49.16,Active,Individual,Standard,Referral,2/2/2024,Urban,65+,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,504,41.34
TXN029293,6/20/2025,C00829,P0032,BR03,Branch,4,13.93,10,55.72,50.15,33.28,16.87,Paid,No Campaign,FALSE,Essential Denim Jacket,Apparel,13.91,8.32,40.19,Active,Individual,Premium,Online,12/21/2022,Urban,65+,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,912,33.64
TXN044555,6/20/2025,C02000,P0020,BR03,Online,3,49.99,0,149.97,149.97,96.69,53.28,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Budget,Referral,3/10/2023,Suburban,46-55,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,833,35.53
TXN040168,6/20/2025,C01789,P0010,BR03,Online,2,19.6,10,39.2,35.28,23.64,11.64,Paid,No Campaign,FALSE,Plus Body Lotion,Beauty & Personal Care,19.94,11.82,40.72,Active,Individual,Budget,Referral,11/16/2023,Urban,46-55,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,582,32.99
TXN049974,6/20/2025,C02000,P0099,BR06,Dealer,4,250.33,0,1001.32,1001.32,633.48,367.84,Paid,No Campaign,FALSE,Pro Cutlery Set,Home & Living,241.48,158.37,34.42,Active,Individual,Budget,Referral,3/10/2023,Suburban,46-55,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,833,36.74
TXN011400,6/20/2025,C00234,P0012,BR04,Branch,4,51.44,10,205.76,185.18,173.64,11.54,Overdue,No Campaign,FALSE,Classic Spice Set,Food & Beverage,50.44,43.41,13.94,Active,Individual,Budget,Online,10/7/2023,Urban,18-25,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,622,6.23
TXN040198,6/20/2025,C00994,P0099,BR05,Direct Sales,7,230.47,5,1613.29,1532.63,1108.59,424.04,Paid,No Campaign,FALSE,Pro Cutlery Set,Home & Living,241.48,158.37,34.42,Active,SME,Premium,Walk-in,1/6/2024,Urban,Enterprise (200+),business_size,No Campaign,,,No offer,,2025,6,2025-06,1-5%,531,27.67
TXN014770,6/20/2025,C00530,P0044,BR04,Direct Sales,3,45.13,0,135.39,135.39,97.23,38.16,Paid,No Campaign,FALSE,Lite Denim Jacket,Apparel,44.35,32.41,26.92,Active,Individual,Standard,Walk-in,1/16/2024,Suburban,36-45,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,521,28.19
TXN018920,6/20/2025,C00564,P0088,BR04,Online,4,74.15,15,296.6,252.11,139.44,112.67,Paid,No Campaign,FALSE,Signature Lip Balm Set,Beauty & Personal Care,72.86,34.86,52.15,Active,Individual,New,Sales Team,1/10/2024,Suburban,26-35,age_band,No Campaign,,,No offer,,2025,6,2025-06,11-15%,527,44.69
TXN004160,6/20/2025,C01657,P0069,BR03,Online,6,34.64,5,207.84,197.45,133.8,63.65,Paid,No Campaign,FALSE,Compact Cutlery Set,Home & Living,35.55,22.3,37.27,Active,Individual,Standard,Referral,2/13/2024,Urban,36-45,age_band,No Campaign,,,No offer,,2025,6,2025-06,1-5%,493,32.24
TXN035757,6/20/2025,C00694,P0032,BR07,Partner,3,13.89,10,41.67,37.5,24.96,12.54,Paid,No Campaign,FALSE,Essential Denim Jacket,Apparel,13.91,8.32,40.19,Active,Individual,New,Walk-in,1/9/2024,Urban,65+,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,528,33.44
TXN005374,6/20/2025,C01364,P0046,BR08,Direct Sales,3,108.79,0,326.37,326.37,231.45,94.92,Paid,No Campaign,FALSE,Prime Shampoo,Beauty & Personal Care,107.44,77.15,28.19,Active,Individual,New,Referral,1/6/2024,Suburban,26-35,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,531,29.08
TXN033094,6/20/2025,C00532,P0020,BR07,Direct Sales,2,51.16,10,102.32,92.09,64.46,27.63,Pending,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,SME,Budget,Walk-in,3/16/2022,Suburban,Enterprise (200+),business_size,No Campaign,,,No offer,,2025,6,2025-06,6-10%,1192,30
TXN043815,6/20/2025,C01678,P0020,BR03,Partner,4,48.01,20,192.04,153.63,128.92,24.71,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Standard,Walk-in,7/29/2022,Other,46-55,age_band,No Campaign,,,No offer,,2025,6,2025-06,16-20%,1057,16.08
TXN023662,6/20/2025,C01778,P0099,BR01,Dealer,2,230.6,10,461.2,415.08,316.74,98.34,Paid,No Campaign,FALSE,Pro Cutlery Set,Home & Living,241.48,158.37,34.42,Active,Individual,Budget,Online,3/3/2023,Other,26-35,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,840,23.69
TXN004126,6/20/2025,C00109,P0091,BR04,Direct Sales,3,843.56,5,2530.68,2404.15,1225.77,1178.38,Paid,No Campaign,FALSE,Max Home Router,Electronics,840.86,408.59,51.41,Active,Individual,New,Walk-in,8/5/2023,Urban,36-45,age_band,No Campaign,,,No offer,,2025,6,2025-06,1-5%,685,49.01
TXN047816,6/20/2025,C01151,P0011,BR02,Direct Sales,4,151.63,10,606.52,545.87,444.04,101.83,Partially Paid,No Campaign,FALSE,Compact Football,Sports & Outdoors,158.63,111.01,30.02,Active,Individual,New,Walk-in,1/21/2024,Urban,36-45,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,516,18.65
TXN001917,6/20/2025,C00701,P0071,BR03,Branch,3,25.47,20,76.41,61.13,37.5,23.63,Paid,No Campaign,FALSE,Plus Sports Towel,Sports & Outdoors,24.78,12.5,49.56,Active,Individual,Standard,Walk-in,2/28/2024,Urban,18-25,age_band,No Campaign,,,No offer,,2025,6,2025-06,16-20%,478,38.66
TXN047031,6/20/2025,C00153,P0020,BR08,Online,4,49.8,10,199.2,179.28,128.92,50.36,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Budget,Online,9/30/2023,Suburban,56-65,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,629,28.09
TXN031631,6/20/2025,C01329,P0041,BR05,Dealer,3,48.26,10,144.78,130.3,101.4,28.9,Paid,No Campaign,FALSE,Plus Trekking Pole,Sports & Outdoors,46.63,33.8,27.51,Active,SME,Premium,Walk-in,1/3/2024,Suburban,Large (51-200),business_size,No Campaign,,,No offer,,2025,6,2025-06,6-10%,534,22.18
TXN018491,6/20/2025,C00548,P0020,BR06,Online,2,47.76,5,95.52,90.74,64.46,26.28,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Standard,Online,1/4/2024,Urban,36-45,age_band,No Campaign,,,No offer,,2025,6,2025-06,1-5%,533,28.96
TXN034730,6/20/2025,C01657,P0020,BR04,Partner,7,50.25,0,351.75,351.75,225.61,126.14,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Standard,Referral,2/13/2024,Urban,36-45,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,493,35.86
TXN031382,6/20/2025,C00610,P0084,BR07,Online,3,44.19,15,132.57,112.68,90.51,22.17,Paid,No Campaign,FALSE,Max Cookie Box,Food & Beverage,42.6,30.17,29.18,Active,Individual,Premium,Walk-in,1/28/2024,Urban,26-35,age_band,No Campaign,,,No offer,,2025,6,2025-06,11-15%,509,19.68
TXN048045,6/20/2025,C00988,P0096,BR04,Direct Sales,3,35.93,0,107.79,107.79,75.69,32.1,Paid,No Campaign,FALSE,Advanced Granola Mix,Food & Beverage,34.52,25.23,26.91,Active,Individual,New,Referral,1/6/2024,Urban,46-55,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,531,29.78
TXN013759,6/20/2025,C01722,P0060,BR01,Dealer,5,28.39,5,141.95,134.85,101.6,33.25,Pending,No Campaign,FALSE,Pro Spice Set,Food & Beverage,29.64,20.32,31.44,Active,SME,New,Referral,2/21/2024,Urban,Medium (11-50),business_size,No Campaign,,,No offer,,2025,6,2025-06,1-5%,485,24.66
TXN014128,6/21/2025,C01613,P0012,BR08,Dealer,2,49.08,10,98.16,88.34,86.82,1.52,Paid,No Campaign,FALSE,Classic Spice Set,Food & Beverage,50.44,43.41,13.94,Active,Individual,Standard,Sales Team,8/15/2022,Other,65+,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,1041,1.72
TXN020240,6/21/2025,C00346,P0099,BR04,Dealer,3,248.14,0,744.42,744.42,475.11,269.31,Overdue,No Campaign,FALSE,Pro Cutlery Set,Home & Living,241.48,158.37,34.42,Active,Individual,New,Online,1/25/2024,Suburban,18-25,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,513,36.18
TXN006236,6/21/2025,C01957,P0002,BR07,Partner,2,21.41,5,42.82,40.68,40.16,0.52,Pending,No Campaign,FALSE,Advanced Baseball Cap,Apparel,21.37,20.08,6.04,Active,Individual,Standard,Sales Team,1/28/2022,Urban,46-55,age_band,No Campaign,,,No offer,,2025,6,2025-06,1-5%,1240,1.28
TXN045517,6/21/2025,C01859,P0092,BR05,Branch,4,104.72,15,418.88,356.05,233.52,122.53,Paid,No Campaign,FALSE,Advanced Winter Scarf,Apparel,101.42,58.38,42.44,Active,SME,Standard,Referral,5/11/2023,Urban,Medium (11-50),business_size,No Campaign,,,No offer,,2025,6,2025-06,11-15%,772,34.41
TXN016635,6/21/2025,C01919,P0019,BR08,Dealer,4,760.02,0,3040.08,3040.08,1610.32,1429.76,Paid,No Campaign,FALSE,Pro Webcam,Electronics,773.93,402.58,47.98,Active,Individual,Budget,Walk-in,1/11/2022,Urban,36-45,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,1257,47.03
TXN035233,6/21/2025,C01359,P0075,BR01,Dealer,5,378.48,0,1892.4,1892.4,1354.05,538.35,Overdue,No Campaign,FALSE,Advanced Cutlery Set,Home & Living,392.13,270.81,30.94,Active,Individual,Budget,Online,2/2/2024,Suburban,36-45,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,505,28.45
TXN044269,6/21/2025,C01315,P0020,BR04,Branch,2,51.71,10,103.42,93.08,64.46,28.62,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Corporate,New,Online,1/4/2024,Suburban,Large (51-200),business_size,No Campaign,,,No offer,,2025,6,2025-06,6-10%,534,30.75
TXN049808,6/21/2025,C00467,P0006,BR03,Partner,3,46.07,15,138.21,117.48,77.13,40.35,Paid,No Campaign,FALSE,Smart Herbal Tea Box,Food & Beverage,46.21,25.71,44.36,Active,Corporate,Standard,Walk-in,1/29/2024,Urban,Enterprise (200+),business_size,No Campaign,,,No offer,,2025,6,2025-06,11-15%,509,34.35
TXN022419,6/21/2025,C00140,P0078,BR03,Branch,4,18.54,15,74.16,63.04,35.8,27.24,Paid,No Campaign,FALSE,Prime Fruit Preserve Jar,Food & Beverage,18.19,8.95,50.8,Active,Individual,Budget,Walk-in,3/15/2024,Urban,56-65,age_band,No Campaign,,,No offer,,2025,6,2025-06,11-15%,463,43.21
TXN003332,6/21/2025,C01241,P0059,BR01,Online,2,334.56,5,669.12,635.66,425.74,209.92,Paid,No Campaign,FALSE,Deluxe Water Bottle,Sports & Outdoors,338.52,212.87,37.12,Active,Individual,Standard,Sales Team,1/12/2024,Suburban,18-25,age_band,No Campaign,,,No offer,,2025,6,2025-06,1-5%,526,33.02
TXN024581,6/21/2025,C01584,P0020,BR06,Dealer,3,49.55,10,148.65,133.78,96.69,37.09,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Standard,Walk-in,6/7/2023,Other,36-45,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,745,27.72
TXN003617,6/21/2025,C01670,P0032,BR01,Online,1,14.23,0,14.23,14.23,8.32,5.91,Paid,No Campaign,FALSE,Essential Denim Jacket,Apparel,13.91,8.32,40.19,Active,Individual,New,Walk-in,1/22/2024,Suburban,46-55,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,516,41.53
TXN026050,6/21/2025,C00544,P0046,BR04,Direct Sales,2,110.41,15,220.82,187.7,154.3,33.4,Paid,No Campaign,FALSE,Prime Shampoo,Beauty & Personal Care,107.44,77.15,28.19,Active,Individual,New,Walk-in,1/4/2022,Other,46-55,age_band,No Campaign,,,No offer,,2025,6,2025-06,11-15%,1264,17.79
TXN010061,6/21/2025,C01367,P0020,BR07,Direct Sales,3,51.67,0,155.01,155.01,96.69,58.32,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,New,Online,12/25/2023,Urban,36-45,age_band,No Campaign,,,No offer,,2025,6,2025-06,0%,544,37.62
TXN035007,6/21/2025,C00725,P0027,BR04,Branch,2,324.44,10,648.88,583.99,418.76,165.23,Paid,No Campaign,FALSE,Ultra Cushion Cover,Home & Living,314.82,209.38,33.49,Active,Individual,Standard,Walk-in,7/24/2022,Urban,46-55,age_band,No Campaign,,,No offer,,2025,6,2025-06,6-10%,1063,28.29
